id,name,age,city,salary
39780,Charlie,31,Chicago,93229
39781,Bob,37,Los Angeles,86546
39782,Alice,47,Chicago,94131
39783,David,36,Houston,69647
39784,Alice,56,New York,96200
39785,Bob,30,Houston,75514
39786,Bob,54,New York,56429
39787,Charlie,49,Los Angeles,56380
39788,Bob,27,Houston,75486
39789,Alice,56,New York,87977
39790,Alice,28,Houston,89393
39791,David,28,Chicago,38695
39792,David,54,Chicago,60267
39793,Bob,49,Chicago,34175
39794,Alice,56,New York,39486
39795,Bob,54,New York,98265
39796,Bob,48,Chicago,70290
39797,Alice,57,Chicago,64090
39798,Alice,25,Los Angeles,56539
39799,Bob,54,Chicago,82379
39800,Alice,47,New York,95738
39801,Bob,53,Houston,91422
39802,Charlie,27,Chicago,54201
39803,David,21,Houston,90516
39804,Bob,55,Houston,69226
39805,Alice,37,Chicago,42039
39806,Charlie,30,Chicago,98645
39807,Alice,47,New York,64008
39808,Alice,21,Chicago,43257
39809,Charlie,43,Los Angeles,82655
39810,Alice,43,New York,59222
39811,Bob,22,Los Angeles,81100
39812,Alice,45,Los Angeles,83471
39813,Alice,54,Chicago,45971
39814,Alice,22,Los Angeles,55575
39815,Charlie,55,New York,83607
39816,David,58,Chicago,61844
39817,Alice,33,New York,98651
39818,David,31,New York,38732
39819,Charlie,33,Houston,34491
39820,Bob,32,Houston,61024
39821,Charlie,39,Chicago,95584
39822,Bob,43,Houston,70646
39823,Bob,24,Houston,65604
39824,Alice,27,Houston,63515
39825,Charlie,40,Los Angeles,57671
39826,Charlie,48,Los Angeles,70092
39827,David,46,Los Angeles,71647
39828,Alice,42,Chicago,88769
39829,Alice,23,Los Angeles,81903
39830,Bob,44,Los Angeles,39629
39831,Charlie,53,Chicago,99208
39832,Charlie,51,Chicago,31059
39833,David,53,New York,69765
39834,Alice,35,New York,87724
39835,Bob,48,New York,69047
39836,David,28,Chicago,49015
39837,David,56,Los Angeles,88311
39838,Alice,24,Chicago,45581
39839,Alice,56,Chicago,94359
39840,Bob,42,Los Angeles,50709
39841,David,56,Los Angeles,89928
39842,Bob,59,Chicago,51736
39843,David,56,Houston,85494
39844,David,48,Houston,62136
39845,Charlie,30,Chicago,36823
39846,Alice,27,Los Angeles,34532
39847,Alice,49,Houston,91327
39848,Charlie,53,Houston,62885
39849,Alice,52,Los Angeles,78689
39850,Alice,21,Houston,82425
39851,Alice,52,Houston,52669
39852,Charlie,48,New York,73602
39853,David,57,Los Angeles,92849
39854,Bob,47,Chicago,71655
39855,David,50,Los Angeles,67039
39856,Alice,54,Los Angeles,66779
39857,David,35,Houston,96306
39858,David,20,Houston,58427
39859,Charlie,36,Houston,48895
39860,Alice,35,Houston,77388
39861,David,28,Chicago,94506
39862,David,36,Houston,37307
39863,Charlie,53,Los Angeles,45897
39864,Alice,37,New York,96926
39865,David,57,New York,63525
39866,Charlie,26,New York,67378
39867,Alice,50,Houston,72072
39868,Alice,55,Houston,32197
39869,David,21,Chicago,73240
39870,Alice,51,New York,45256
39871,David,25,Los Angeles,54175
39872,Bob,50,Los Angeles,78334
39873,David,52,Chicago,66270
39874,David,43,New York,32461
39875,David,30,New York,96052
39876,Bob,27,Houston,73233
39877,Bob,23,Los Angeles,59242
39878,David,35,Houston,94142
39879,Alice,50,Chicago,42859
39880,Charlie,52,Chicago,46490
39881,Charlie,29,Chicago,75680
39882,Alice,36,Los Angeles,97890
39883,Alice,34,Los Angeles,43322
39884,David,26,New York,35042
39885,David,28,Chicago,76634
39886,David,20,Houston,88594
39887,David,58,New York,83703
39888,David,50,New York,95187
39889,Alice,35,New York,47099
39890,Charlie,23,Chicago,33692
39891,Bob,26,Houston,93871
39892,Alice,24,New York,41344
39893,Bob,29,New York,85939
39894,Alice,26,Los Angeles,45943
39895,David,35,Los Angeles,67831
39896,Charlie,59,Houston,31075
39897,Charlie,32,Houston,96965
39898,Charlie,58,Chicago,66342
39899,Bob,35,New York,36052
39900,Bob,50,Chicago,69114
39901,Bob,31,New York,48415
39902,David,38,Chicago,95284
39903,David,39,Los Angeles,46063
39904,Alice,36,New York,64648
39905,Bob,31,Los Angeles,73645
39906,Alice,34,Houston,57563
39907,Charlie,20,Los Angeles,76360
39908,Charlie,52,Houston,36804
39909,Charlie,26,Chicago,52953
39910,David,25,Houston,73203
39911,Bob,52,Chicago,53515
39912,Alice,23,Houston,46521
39913,Charlie,35,Houston,97369
39914,Bob,30,Houston,34254
39915,Alice,56,Chicago,85023
39916,David,30,Chicago,76835
39917,David,41,Chicago,68056
39918,David,41,Houston,36506
39919,Alice,27,Chicago,74060
39920,Bob,44,New York,95507
39921,Bob,56,Los Angeles,91112
39922,Charlie,34,New York,80035
39923,Bob,42,Houston,95426
39924,Charlie,29,New York,96382
39925,Bob,36,Chicago,58748
39926,Charlie,44,Chicago,47443
39927,Charlie,28,Chicago,59860
39928,Charlie,39,New York,89157
39929,Charlie,31,Chicago,92518
39930,David,42,Los Angeles,86192
39931,Charlie,54,Chicago,72485
39932,David,34,Chicago,63955
39933,David,37,Chicago,35534
39934,David,42,Los Angeles,65892
39935,Charlie,36,Houston,45068
39936,Bob,26,Houston,55707
39937,David,39,Houston,50891
39938,Alice,25,Houston,97734
39939,Bob,50,Houston,99115
39940,David,43,Chicago,88309
39941,Charlie,38,Chicago,88128
39942,Charlie,55,Los Angeles,47961
39943,Bob,20,Houston,52068
39944,Charlie,48,Houston,97255
39945,Bob,23,Houston,59041
39946,Alice,26,Los Angeles,32381
39947,Bob,43,Houston,94907
39948,David,47,New York,39800
39949,Alice,42,New York,76986
39950,David,59,Los Angeles,86580
39951,Charlie,32,New York,89733
39952,Bob,22,Chicago,42754
39953,Alice,37,New York,81819
39954,Charlie,58,Los Angeles,63026
39955,David,21,Houston,70711
39956,Charlie,51,Houston,73301
39957,Bob,53,Los Angeles,41946
39958,Bob,49,Los Angeles,99812
39959,Alice,45,Houston,48918
39960,Charlie,29,Houston,38943
39961,Alice,57,New York,50925
39962,Charlie,37,Chicago,88529
39963,Charlie,44,Los Angeles,52532
39964,Charlie,56,Los Angeles,77665
39965,Charlie,57,Chicago,57055
39966,Alice,20,New York,99918
39967,Charlie,57,Houston,92757
39968,Alice,28,Los Angeles,86110
39969,David,32,New York,71561
39970,Alice,43,New York,68809
39971,Charlie,46,Chicago,49866
39972,David,58,Chicago,57611
39973,Charlie,39,Houston,40288
39974,Charlie,37,Chicago,70867
39975,David,37,Chicago,40175
39976,David,25,Houston,36489
39977,Alice,52,New York,78767
39978,Charlie,24,Los Angeles,49603
39979,Charlie,28,New York,48574
39980,Alice,41,Los Angeles,50592
39981,Charlie,33,Chicago,47219
39982,Charlie,57,Houston,87888
39983,Bob,20,New York,78355
39984,David,55,Los Angeles,65273
39985,David,21,Los Angeles,75787
39986,Alice,22,New York,50369
39987,David,27,Houston,87620
39988,Alice,22,Houston,73869
39989,Charlie,44,Los Angeles,95503
39990,Bob,45,Los Angeles,99903
39991,Alice,57,Houston,78200
39992,Alice,43,New York,97248
39993,Alice,36,New York,39341
39994,Bob,36,Los Angeles,62505
39995,David,36,New York,91784
39996,Charlie,55,Houston,96814
39997,Bob,35,Chicago,37657
39998,Bob,26,Chicago,79229
39999,Alice,21,Los Angeles,35081
40000,Alice,37,New York,85720
40001,Bob,39,Chicago,48970
40002,Alice,25,Houston,94476
40003,Bob,53,Houston,66117
40004,Alice,33,Houston,52243
40005,Charlie,38,Chicago,81627
40006,Alice,37,Los Angeles,92005
40007,Charlie,29,New York,36921
40008,David,25,New York,65493
40009,Bob,56,Chicago,35687
40010,Bob,52,Houston,93514
40011,Bob,26,Chicago,65863
40012,Charlie,29,Chicago,31622
40013,Alice,55,New York,81008
40014,David,55,New York,58529
40015,David,42,Houston,89624
40016,Charlie,47,Houston,31899
40017,Bob,27,Los Angeles,45231
40018,Alice,41,New York,69614
40019,David,57,Houston,61828
40020,Bob,47,Los Angeles,60372
40021,Alice,45,New York,81016
40022,Bob,30,Chicago,65215
40023,Bob,37,Chicago,44016
40024,David,57,Houston,65962
40025,Alice,25,Houston,93486
40026,Charlie,41,New York,56842
40027,Charlie,54,Los Angeles,50434
40028,Charlie,27,Houston,50803
40029,Bob,27,New York,99676
40030,Alice,35,Houston,39457
40031,Charlie,20,New York,92500
40032,Charlie,31,Los Angeles,49070
40033,David,59,New York,33351
40034,Bob,42,New York,61364
40035,David,20,New York,80496
40036,Charlie,20,Chicago,77130
40037,David,41,New York,57146
40038,Alice,31,Chicago,67116
40039,Charlie,22,New York,37768
40040,Bob,28,New York,41490
40041,Alice,36,Chicago,45471
40042,Bob,51,New York,32612
40043,David,37,Los Angeles,66169
40044,David,33,Chicago,98321
40045,David,51,Houston,55775
40046,Alice,26,Los Angeles,60302
40047,Bob,43,Houston,89942
40048,Alice,55,Los Angeles,72621
40049,Alice,41,Houston,61606
40050,Bob,26,Chicago,77648
40051,David,21,Chicago,64310
40052,Charlie,34,Houston,84075
40053,Alice,45,Houston,41116
40054,David,57,New York,86410
40055,Charlie,23,Los Angeles,45680
40056,Bob,22,Houston,39554
40057,Charlie,35,Houston,83535
40058,David,44,Chicago,73258
40059,Charlie,45,New York,71973
40060,Alice,23,Houston,50617
40061,Bob,51,Los Angeles,76024
40062,Charlie,27,New York,44483
40063,Bob,21,Los Angeles,31222
40064,Bob,39,Chicago,72783
40065,David,32,New York,43221
40066,Alice,36,Los Angeles,34980
40067,Charlie,59,Los Angeles,95951
40068,David,52,Los Angeles,53533
40069,David,35,New York,91763
40070,Charlie,36,Chicago,50131
40071,Bob,26,Los Angeles,66930
40072,Bob,59,Chicago,69800
40073,Alice,43,Houston,87771
40074,Alice,26,Houston,86421
40075,Bob,58,Chicago,88271
40076,Bob,43,Houston,42464
40077,David,52,New York,38529
40078,Bob,40,Houston,84031
40079,Bob,35,New York,84751
40080,Charlie,37,New York,39911
40081,Charlie,26,Los Angeles,52338
40082,David,50,New York,57912
40083,Alice,31,Los Angeles,42509
40084,Charlie,41,Los Angeles,32394
40085,Alice,53,Los Angeles,63385
40086,David,48,Houston,36377
40087,Bob,36,Chicago,71738
40088,Bob,31,Los Angeles,49119
40089,Bob,48,New York,33488
40090,Alice,53,Chicago,58207
40091,Charlie,26,Chicago,82706
40092,Charlie,54,Houston,73393
40093,Charlie,39,Houston,58674
40094,Bob,54,Los Angeles,74986
40095,Alice,40,Los Angeles,66465
40096,Alice,36,Los Angeles,63882
40097,David,23,Houston,66261
40098,Alice,24,Los Angeles,93665
40099,David,40,Houston,90829
40100,David,32,Los Angeles,75235
40101,David,23,Houston,30709
40102,Alice,38,Houston,74307
40103,Alice,27,New York,72243
40104,Bob,55,Houston,79917
40105,Alice,23,Los Angeles,49012
40106,Alice,32,New York,95577
40107,David,54,Chicago,40761
40108,Charlie,54,Houston,72812
40109,Bob,57,Houston,75511
40110,Bob,34,Los Angeles,94962
40111,Charlie,41,Chicago,40035
40112,David,30,Los Angeles,77572
40113,Charlie,22,Chicago,80327
40114,Bob,31,Chicago,41047
40115,David,35,New York,54839
40116,Bob,20,Houston,37372
40117,Alice,55,Chicago,41192
40118,Charlie,59,Houston,99632
40119,Bob,25,New York,76005
40120,Alice,28,New York,39075
40121,Bob,49,Houston,57290
40122,Charlie,34,Chicago,91942
40123,Alice,28,Los Angeles,68491
40124,Bob,22,Los Angeles,59728
40125,Charlie,53,Houston,80982
40126,Alice,55,Chicago,59643
40127,Charlie,52,Los Angeles,71188
40128,David,42,Chicago,32145
40129,Alice,29,Los Angeles,66801
40130,Bob,45,Houston,89164
40131,Bob,36,Los Angeles,38351
40132,David,21,Los Angeles,52674
40133,Alice,26,Houston,48101
40134,Alice,24,Los Angeles,34185
40135,Bob,29,Los Angeles,93900
40136,Charlie,57,Houston,73846
40137,Alice,22,New York,84688
40138,Alice,52,Chicago,77076
40139,David,21,Houston,92620
40140,David,38,Los Angeles,61370
40141,Charlie,34,Chicago,84016
40142,Charlie,53,Chicago,71155
40143,Alice,45,New York,80982
40144,Bob,51,Houston,52234
40145,Bob,48,Houston,57681
40146,Alice,42,New York,42725
40147,Alice,30,Chicago,77850
40148,Bob,35,Los Angeles,61522
40149,David,52,Chicago,67210
40150,Bob,25,New York,83806
40151,Alice,36,Chicago,74674
40152,David,41,Chicago,35032
40153,David,23,Los Angeles,66459
40154,Charlie,53,Chicago,91715
40155,David,20,Los Angeles,75528
40156,Alice,31,Houston,34766
40157,David,56,New York,38406
40158,Charlie,22,New York,81645
40159,Charlie,30,Los Angeles,38865
40160,Charlie,58,Chicago,30792
40161,Alice,26,Houston,66741
40162,Alice,57,New York,44487
40163,Charlie,32,New York,50109
40164,David,45,Houston,47116
40165,Charlie,46,New York,78470
40166,Alice,49,Los Angeles,88135
40167,Bob,36,New York,74937
40168,Bob,53,Chicago,59237
40169,Alice,43,Houston,74460
40170,Bob,54,Houston,35667
40171,Alice,38,Houston,44185
40172,Alice,48,Chicago,41769
40173,David,37,New York,54813
40174,Alice,51,New York,90400
40175,Bob,48,Los Angeles,87504
40176,Bob,40,New York,80480
40177,Alice,41,Chicago,49330
40178,David,56,New York,61814
40179,Alice,31,Chicago,78989
40180,Charlie,31,Chicago,32153
40181,David,59,Houston,72587
40182,Charlie,29,New York,65380
40183,Alice,57,Chicago,33801
40184,Charlie,50,Chicago,68785
40185,Charlie,42,New York,70053
40186,Alice,53,Los Angeles,99278
40187,Bob,33,Los Angeles,83935
40188,Alice,37,New York,59699
40189,Charlie,24,Houston,83557
40190,Alice,42,Chicago,92655
40191,David,40,New York,44881
40192,Bob,42,New York,95686
40193,Alice,42,New York,83863
40194,Bob,32,Los Angeles,77670
40195,Bob,38,Chicago,45484
40196,David,48,New York,57652
40197,Charlie,36,Los Angeles,46032
40198,Alice,29,Los Angeles,77694
40199,Alice,48,Los Angeles,54899
40200,David,50,Chicago,37756
40201,Alice,53,Houston,52313
40202,Bob,59,Chicago,91763
40203,Charlie,22,Los Angeles,71642
40204,Bob,50,Houston,87942
40205,David,23,Chicago,36338
40206,Bob,35,New York,51836
40207,Alice,59,Houston,67892
40208,Alice,47,New York,88363
40209,Bob,23,Los Angeles,47394
40210,Bob,36,Los Angeles,55104
40211,Bob,36,Chicago,72677
40212,Bob,58,Los Angeles,56056
40213,Bob,38,Chicago,61698
40214,Bob,22,Chicago,31393
40215,David,33,Chicago,84985
40216,Alice,27,Chicago,79422
40217,David,37,Los Angeles,92998
40218,Alice,51,Los Angeles,96103
40219,David,48,Chicago,54891
40220,Charlie,23,Houston,89997
40221,Charlie,39,Chicago,71830
40222,Alice,26,Houston,92155
40223,Alice,45,Chicago,48609
40224,David,58,Chicago,97011
40225,Bob,23,New York,32420
40226,David,31,New York,74611
40227,Alice,51,Los Angeles,61822
40228,Charlie,56,New York,53842
40229,Alice,57,Los Angeles,96337
40230,David,48,Los Angeles,67985
40231,Bob,55,New York,97970
40232,Charlie,25,New York,44155
40233,David,55,New York,32212
40234,Bob,53,Houston,97381
40235,Bob,32,Chicago,43744
40236,Charlie,55,New York,81921
40237,David,39,Chicago,69937
40238,Bob,23,New York,78148
40239,Bob,52,Chicago,60924
40240,Bob,20,Los Angeles,69467
40241,David,34,Chicago,55010
40242,David,53,Houston,86561
40243,Alice,51,Houston,58802
40244,Bob,44,New York,98190
40245,David,38,Chicago,54757
40246,David,55,Chicago,88785
40247,Charlie,26,Houston,78622
40248,Bob,47,Houston,51689
40249,Charlie,37,Chicago,45175
40250,Bob,46,Los Angeles,97733
40251,Bob,41,Chicago,46465
40252,David,43,Los Angeles,82331
40253,Bob,47,Chicago,95870
40254,Alice,57,Houston,67893
40255,David,53,Houston,89495
40256,Bob,53,New York,93838
40257,Bob,44,New York,89239
40258,Alice,26,Houston,58980
40259,Alice,54,Houston,78380
40260,David,46,Los Angeles,81312
40261,Bob,53,Houston,40163
40262,Bob,42,Chicago,66511
40263,David,55,Chicago,95380
40264,Bob,48,New York,47108
40265,Bob,43,Houston,94719
40266,Charlie,52,New York,39895
40267,Bob,42,Los Angeles,87281
40268,Bob,50,Chicago,55485
40269,David,24,Houston,52962
40270,Alice,47,Houston,61222
40271,David,34,Los Angeles,60244
40272,Charlie,32,Los Angeles,72032
40273,Charlie,26,Houston,61407
40274,David,35,Houston,51302
40275,David,58,Houston,36792
40276,David,49,New York,95036
40277,Alice,26,Houston,46762
40278,Charlie,53,Chicago,70952
40279,Charlie,21,New York,55244
40280,Charlie,21,New York,79460
40281,Charlie,26,Chicago,69895
40282,David,57,Houston,34175
40283,Charlie,24,New York,63361
40284,Charlie,31,New York,44495
40285,David,36,Chicago,52832
40286,David,50,Houston,65476
40287,Alice,44,New York,30713
40288,David,56,New York,86367
40289,David,38,Houston,97796
40290,Alice,54,Los Angeles,50544
40291,Bob,21,New York,54836
40292,Alice,48,Chicago,84835
40293,Charlie,20,Chicago,51935
40294,Charlie,32,New York,65266
40295,Alice,35,New York,88554
40296,David,39,Los Angeles,94175
40297,David,52,Los Angeles,54534
40298,Alice,58,New York,54338
40299,Bob,32,Chicago,97992
40300,Bob,54,Chicago,84216
40301,Charlie,39,Houston,92250
40302,Charlie,34,Los Angeles,65218
40303,Charlie,42,Chicago,57000
40304,David,27,Houston,65272
40305,David,30,Los Angeles,56233
40306,David,26,Houston,65551
40307,Bob,43,New York,79165
40308,Bob,30,New York,48998
40309,Charlie,39,New York,89774
40310,Charlie,46,Chicago,50114
40311,David,47,Houston,44196
40312,Alice,58,Los Angeles,52991
40313,Bob,23,Chicago,54019
40314,Charlie,31,New York,95464
40315,Charlie,50,Houston,69207
40316,Charlie,25,Houston,51029
40317,Alice,50,Houston,36265
40318,Alice,27,Los Angeles,87040
40319,David,58,Chicago,75830
40320,David,44,New York,74616
40321,Charlie,22,Houston,90523
40322,Charlie,54,New York,52798
40323,Bob,57,Chicago,73934
40324,Charlie,41,Los Angeles,74211
40325,Alice,47,Chicago,61547
40326,Charlie,20,Chicago,53194
40327,Alice,23,New York,70737
40328,Bob,21,Los Angeles,69084
40329,Bob,55,Houston,74540
40330,David,24,Houston,36158
40331,David,37,Houston,49107
40332,Alice,28,Houston,69485
40333,Bob,55,Chicago,41914
40334,Alice,48,New York,76513
40335,Charlie,48,Houston,95702
40336,Bob,38,Chicago,61501
40337,Charlie,38,New York,48424
40338,Charlie,30,Chicago,80379
40339,Bob,49,New York,33330
40340,Bob,38,Houston,48495
40341,Alice,58,Los Angeles,38748
40342,Bob,38,Chicago,88276
40343,Bob,23,Los Angeles,65188
40344,Alice,23,Chicago,52449
40345,Alice,55,New York,64899
40346,Bob,39,Chicago,31842
40347,David,37,Chicago,49411
40348,David,38,Houston,40751
40349,Charlie,32,Houston,38181
40350,David,44,Los Angeles,44765
40351,David,46,Chicago,64019
40352,David,21,Los Angeles,54721
40353,Bob,35,Houston,56339
40354,David,57,Houston,60266
40355,Alice,20,Los Angeles,94149
40356,Alice,42,Chicago,54695
40357,Charlie,40,Los Angeles,38532
40358,David,39,Los Angeles,69991
40359,Alice,53,Los Angeles,36502
40360,Alice,30,New York,89041
40361,Charlie,40,Los Angeles,30588
40362,Charlie,31,Chicago,44928
40363,Bob,54,New York,97378
40364,Charlie,35,Chicago,39372
40365,Charlie,55,New York,68243
40366,Alice,52,Houston,48080
40367,Alice,22,Houston,91484
40368,Bob,56,Houston,40867
40369,Alice,59,Los Angeles,41093
40370,Charlie,44,New York,90869
40371,Alice,29,Chicago,66276
40372,David,22,Los Angeles,66142
40373,Charlie,39,Chicago,80780
40374,Alice,56,Los Angeles,92484
40375,Alice,50,Chicago,40342
40376,Bob,45,Chicago,54986
40377,Bob,43,Houston,45947
40378,Bob,39,Los Angeles,53813
40379,Bob,41,New York,35656
40380,Alice,22,Chicago,95572
40381,Charlie,58,New York,80513
40382,Bob,41,Houston,75677
40383,Bob,38,New York,49583
40384,David,35,Los Angeles,34258
40385,David,36,Houston,51246
40386,Bob,53,Chicago,32913
40387,David,27,Houston,74673
40388,Charlie,41,Houston,48277
40389,Alice,38,New York,42389
40390,Bob,59,Los Angeles,31031
40391,Alice,37,Houston,73330
40392,Alice,33,Los Angeles,93299
40393,Bob,48,Houston,58947
40394,David,35,Houston,59439
40395,Charlie,29,Houston,35279
40396,Alice,49,New York,59541
40397,Charlie,20,Houston,78242
40398,Bob,23,Los Angeles,65024
40399,David,56,Houston,53883
40400,David,34,Houston,83871
40401,Charlie,45,New York,46672
40402,Charlie,23,Chicago,47722
40403,Charlie,35,Chicago,98901
40404,Alice,52,Chicago,58096
40405,David,45,Chicago,73566
40406,Alice,54,New York,69858
40407,Charlie,36,Los Angeles,98439
40408,Charlie,56,Los Angeles,40119
40409,Charlie,53,New York,99423
40410,Charlie,49,Los Angeles,52029
40411,Bob,24,Los Angeles,55747
40412,Charlie,38,New York,85434
40413,Charlie,37,Los Angeles,60771
40414,Bob,49,Los Angeles,87149
40415,David,31,Chicago,76240
40416,David,54,New York,88110
40417,Alice,37,Houston,45454
40418,David,21,New York,59913
